station_id,version__origin__name,version__version,StationName,StationLon,StationLat,Alive,CAL_TYPE,Calibration ID,Catchment,Country code,DrainingArea.km2.LDD,DrainingArea.km2.Provider,EC_Catchments,EC_calib,Exclude,FixedRepPoint,HasD,HasHD,HasHWL,HasRTD,HasRTWL,HasWL,Height,LSFCalib,LisfloodX,LisfloodY,MdlStep,ModelFile,Notes,ObsID,PostProcess,Provider ID,RealTime,River,KGE,correlation,bias,variability
97,EFAS,12,Borl,15.9962,46.371,1,HIST_6h,,Danube,SI,14775.0,14661.5,Danube,0.0,0,True,1,1,1,1,1,1,201.49,False,4777500.0,2602500.0,6.0,ID_97.mod,Discharge is too small compared to catchment area wrong location,97,True,1005,True,Drava,,,,
98,EFAS,12,Radovljica,14.1654,46.34,1,HIST_6h,C371,Danube,SI,900.0,907.97,Danube,3.0,0,True,1,1,1,1,1,1,408.09,True,4642500.0,2587500.0,6.0,ID_98.mod,Use after 01-2014 oscillations in low flow,98,True,1005,True,Sava,0.833,0.841,1.023,0.956
99,EFAS,12,Medno,14.4405,46.1225,1,HIST_6h,,Danube,SI,2125.0,2201.45,Danube,3.0,0,True,1,1,1,1,1,1,300.27,True,4667500.0,2567500.0,6.0,ID_99.mod,Dam,99,True,1005,True,Sava,0.873,0.876,1.029,1.004
100,EFAS,12,Å Entjakob,14.5824,46.084,1,HIST_6h,,Danube,SI,2150.0,2284.8,Danube,1.0,0,True,1,1,1,1,1,1,268.19,False,4672500.0,2562500.0,6.0,ID_100.mod,oscillation in low flow almost same location as 99 and almost same data   use 99,100,True,1005,True,Sava,,,,
101,EFAS,12,Hrastnik,15.0906,46.122,1,HIST_6h,C370,Danube,SI,5200.0,5176.79,Danube,3.0,0,True,1,1,1,1,1,1,193.85,True,4717500.0,2567500.0,6.0,ID_101.mod,,101,True,1005,True,Sava,0.926,0.927,1.001,0.991
102,EFAS,12,Jesenice na Dolenjskem,15.6925,45.8605,1,HIST_6h,,Danube,SI,10675.0,10881.64,Danube,3.0,0,True,1,1,1,1,1,1,129.43,True,4767500.0,2542500.0,6.0,ID_102.mod,,102,True,1005,True,Sava,0.896,0.898,0.989,0.98
103,EFAS,12,Moste,14.5444,46.0554,1,HIST_6h,C374,Danube,SI,1825.0,1762.32,Danube,3.0,0,True,1,1,1,1,1,1,281.29,True,4667500.0,2557500.0,6.0,ID_103.mod,,103,True,1005,True,Ljubljanica,0.933,0.934,1.01,1.001
104,EFAS,12,Medlog,15.2204,46.2332,1,HIST_6h,,Danube,SI,1000.0,1037.1,Danube,3.0,0,True,0,1,1,1,1,1,238.16,True,4722500.0,2582500.0,6.0,ID_104.mod,,104,False,1005,False,Savinja,,,,
105,EFAS,12,Laško,15.2336,46.154,1,HIST_6h,,Danube,SI,1675.0,1663.6,Danube,3.0,0,True,1,1,1,1,1,1,215.03,True,4727500.0,2572500.0,6.0,ID_105.mod,,105,True,1005,True,Savinja,,,,
106,EFAS,12,Veliko Širje,15.1924,46.0919,1,HIST_6h,C373,Danube,SI,1700.0,1841.9,Danube,2.0,0,True,1,1,1,1,1,1,189.96,False,4722500.0,2572500.0,6.0,ID_106.mod,almost same location as 105 and almost same data   use 105,106,True,1005,True,Savinja,,,,
107,EFAS,12,Podbočje,15.4555,45.8644,1,HIST_6h,C372,Danube,SI,1875.0,2238.12,Danube,3.0,0,True,1,1,1,1,1,1,146.32,True,4747500.0,2547500.0,6.0,ID_107.mod,use after 02-1998,107,True,1005,True,Krka,0.854,0.914,0.883,0.982
108,EFAS,12,Solkan,13.65517,45.98162,1,HIST_6h,C377,Soca/Isonzo,SI,1550.0,1572.8,Isonzo,3.0,0,True,1,1,1,1,1,1,51.84,True,4602500.0,2542500.0,6.0,ID_108.mod,,108,True,1005,True,Soca,0.866,0.871,0.97,1.016
109,EFAS,12,Bollendorf,6.359171,49.850921,1,HIST_6h,,Rhine,DE,3250.0,3222.0,Rhine,3.0,0,True,1,1,1,1,1,1,170.0,True,4062500.0,2972500.0,6.0,ID_109.mod,,109,True,1010,True,Sauer,0.88,0.886,0.965,1.01
110,EFAS,12,Boos,7.720027,49.780141,1,HIST_6h,,Rhine,DE,2850.0,2832.0,Rhine,2.0,0,True,1,1,1,1,1,1,128.06,False,4157500.0,2967500.0,6.0,ID_110.mod,Close to 112,110,True,1010,True,Nahe,0.893,0.905,1.003,1.049
111,EFAS,12,Dietersheim,7.903167,49.940455,1,HIST_6h,,Rhine,DE,4025.0,4037.0,Rhine,2.0,0,True,1,1,1,1,1,1,80.72,False,4172500.0,2982500.0,6.0,ID_111.mod,Same as 112  use 112,111,True,1010,True,Nahe,0.852,0.886,0.948,1.079
112,EFAS,12,Grolsheim,7.911185,49.911398,0,HIST_6h,C332,Rhine,DE,4000.0,4013.0,Rhine,3.0,0,True,0,1,1,1,1,0,84.63,True,4172500.0,2977500.0,6.0,ID_112.mod,,112,False,1010,False,Nahe,,,,
113,EFAS,12,Martinstein,7.536,49.803795,1,HIST_6h,,Rhine,DE,1525.0,1468.0,Rhine,3.0,0,True,1,1,1,1,1,1,164.1,True,4142500.0,2967500.0,6.0,ID_113.mod,,113,True,1010,True,Nahe,0.842,0.856,0.941,1.03
114,EFAS,12,Odenbach,7.652247,49.68892,1,HIST_6h,,Rhine,DE,1075.0,1085.53,Rhine,3.0,0,True,1,1,1,1,1,1,147.75,True,4152500.0,2952500.0,6.0,ID_114.mod,,114,True,1010,True,Glan,0.884,0.895,1.042,1.026
117,EFAS,12,Bad Vilbel,8.741063,50.182246,1,HIST_6h,,Rhine,DE,1575.0,1619.3,Rhine,3.0,0,True,1,1,1,1,1,1,102.51,True,4232500.0,3007500.0,6.0,ID_117.mod,,117,True,1009,True,Nidda,0.857,0.862,0.962,1.007
118,EFAS,12,Hanau,8.94581,50.132084,1,HIST_6h,C749,Rhine,DE,900.0,921.2,Rhine,3.0,0,True,1,1,1,1,1,1,101.53,True,4247500.0,3002500.0,6.0,ID_118.mod,,118,True,1009,True,Kinzig,0.887,0.899,0.952,0.983
119,EFAS,12,Ilbenstadt,8.79551,50.283039,1,HIST_6h,,Rhine,DE,1075.0,1072.6,Rhine,2.0,0,True,1,1,1,1,1,1,113.43,False,4232500.0,3017500.0,6.0,ID_119.mod,Close to 117,119,True,1009,True,Nidda,0.842,0.856,1.046,0.955
120,EFAS,12,Marburg,8.764476,50.798714,1,HIST_6h,,Rhine,DE,1675.0,1666.2,Rhine,3.0,0,True,1,1,1,1,1,1,173.67,True,4237500.0,3082500.0,6.0,ID_120.mod,,120,True,1009,True,Lahn,0.878,0.881,0.972,1.002
121,EFAS,12,Faulbach,9.438863,49.784963,1,,,Rhine,DE,20675.0,20730.0,Elbe,,0,False,0,0,1,0,1,1,128.29,False,4282500.0,2962500.0,,,No discharge data available for calibration period,121,False,1004,False,Main,,,,
122,EFAS,12,Porttipahta,26.745701,67.962722,1,NRT_6h,,Kemijoki,FI,2100.0,4868.0,Kemijoki,0.0,0,True,1,1,0,1,0,0,240.0,False,5022500.0,5062500.0,6.0,ID_122.mod,dam  low data quality,122,True,1011,True,Kitinen,-0.389,-0.173,0.259,1.046
123,EFAS,12,"Kitinen, Kokkosniva",27.323837,67.222288,1,NRT_6h,C607,Kemijoki,FI,6575.0,9820.0,Kemijoki,3.0,0,True,1,1,0,1,0,0,155.0,True,5072500.0,4992500.0,6.0,ID_123.mod,oscillations in low flow  dam strongly regulated,123,True,1011,True,Kitinen,0.605,0.63,0.896,1.091
124,EFAS,12,Jumisko,27.781951,66.515144,1,NRT_6h,,Kemijoki,FI,1300.0,1283.0,Kemijoki,0.0,0,True,1,1,0,1,0,0,160.0,False,5112500.0,4922500.0,6.0,ID_124.mod,large oscillations low quality data,124,True,1011,True,Jumiskonjoki,,,,
125,EFAS,12,Kemihaara,27.785512,67.198533,0,HIST_24h,C608,Kemijoki,FI,10325.0,8538.0,Kemijoki,3.0,0,True,0,1,1,1,0,0,155.0,True,5092500.0,5002500.0,24.0,ID_125.mod,,125,False,1011,False,Kemijoki,0.807,0.834,0.909,1.036
126,EFAS,12,Seitakorva,27.352968,66.475673,1,NRT_6h,C243,Kemijoki,FI,28675.0,27424.0,Kemijoki,1.0,0,True,1,1,0,1,0,0,150.0,False,5092500.0,4912500.0,6.0,ID_126.mod,dam moved downstream strongly regulated large oscillations in low flow  same for daily data,126,True,1011,True,Kemijoki,0.641,0.658,1.049,1.1
127,EFAS,12,Vanttauskoski,26.685973,66.367788,0,HIST_24h,,Kemijoki,FI,30300.0,29021.0,Kemijoki,3.0,0,True,0,1,0,0,0,0,86.0,True,5062500.0,4897500.0,24.0,ID_127.mod,dam  oscillations moved downstream of dam,127,False,1011,False,Kemijoki,0.658,0.694,1.038,1.149
128,EFAS,12,Vikajärvi  luusua,26.219519,66.621822,0,HIST_24h,C609,Kemijoki,FI,3150.0,3017.0,Kemijoki,3.0,0,True,0,1,1,0,0,0,118.0,True,5037500.0,4917500.0,24.0,ID_128.mod,,128,False,1011,False,Raudanjoki,0.84,0.847,0.958,0.981
129,EFAS,12,"Olkkajärvi, Permantokoski",26.126963,66.492834,1,NRT_6h,,Kemijoki,FI,3550.0,3522.0,Kemijoki,1.0,0,True,1,1,0,1,0,0,99.0,False,5037500.0,4907500.0,6.0,ID_129.mod,low quality data oscillations in low flow,129,True,1011,True,Raudanjoki,,,,
130,EFAS,12,"Ounasjoki, Köngäs",24.844374,67.878636,0,HIST_24h,C610,Kemijoki,FI,4625.0,4488.0,Kemijoki,3.0,0,True,0,1,1,1,0,0,189.0,True,4947500.0,5047500.0,24.0,ID_130.mod,,130,False,1011,False,Ounasjoki,0.756,0.827,0.832,0.965
131,EFAS,12,Unari  luusua,25.747274,67.130471,0,HIST_24h,,Kemijoki,FI,1175.0,1198.0,Kemijoki,3.0,0,True,0,1,1,1,0,0,180.0,True,5002500.0,4967500.0,24.0,ID_131.mod,,131,False,1011,False,Meltausjoki,0.753,0.776,0.911,0.945
132,EFAS,12,"Ounasjoki, Marraskoski",25.420245,66.798477,1,NRT_6h,C242,Kemijoki,FI,12900.0,12303.0,Kemijoki,3.0,0,True,1,1,1,1,0,0,93.0,True,4997500.0,4932500.0,6.0,ID_132.mod,,132,True,1011,True,Ounasjoki,0.832,0.843,0.962,0.955
133,EFAS,12,Valajaskoski,25.540257,66.424052,1,NRT_6h,,Kemijoki,FI,49325.0,47425.0,Kemijoki,1.0,0,True,1,1,0,1,0,0,74.0,False,5017500.0,4897500.0,6.0,ID_133.mod,low quality data oscillations in low flow,133,True,1011,True,Kemijoki,0.812,0.824,1.057,0.971
134,EFAS,12,Isohaara,24.545286,65.792669,0,HIST_24h,C241,Kemijoki,FI,52475.0,50683.0,Kemijoki,3.0,0,True,0,1,0,0,0,0,2.0,True,4987500.0,4817500.0,24.0,ID_134.mod,oscillations in low flow,134,False,1011,False,Kemijoki,0.843,0.849,1.016,0.961
135,EFAS,12,"Muonionjoki, Kaaresuvanto",22.494588,68.442281,1,NRT_6h,,Torne,FI,5875.0,5732.0,Torne,3.0,0,True,1,1,1,1,0,0,324.0,True,4832500.0,5082500.0,6.0,ID_135.mod,,135,True,1011,True,Muonio,0.666,0.824,0.729,0.916
136,EFAS,12,"Muonionjoki, Muonio",23.660143,67.945748,1,NRT_6h,C625,Torne,FI,9250.0,9259.0,Torne,3.0,0,True,1,1,1,1,0,0,233.0,True,4887500.0,5042500.0,6.0,ID_136.mod,,136,True,1011,True,Muonio,0.618,0.803,0.692,0.89
137,EFAS,12,"Tengeliönjoki, Haapakoski",23.783981,66.381335,0,HIST_24h,,Torne,FI,3000.0,3089.0,Torne,1.0,0,True,0,1,0,0,0,0,53.0,False,4937500.0,4867500.0,24.0,ID_137.mod,oscillations,137,False,1011,False,Tengelionjoki,0.649,0.701,1.115,1.145
138,EFAS,12,"Inarijoki, Karigasniemi",25.844885,69.395731,1,NRT_6h,C611,Tana,FI,3050.0,3133.0,Tana,3.0,0,True,1,1,1,1,0,0,130.0,True,4942500.0,5212500.0,6.0,ID_138.mod,,138,True,1011,True,Anarjohka,0.698,0.787,0.789,1.031
139,EFAS,12,Onnelansuvanto,27.026975,69.911992,1,NRT_6h,C412,Tana,FI,10650.0,10864.0,Tana,3.0,0,True,1,1,1,1,0,0,69.0,True,4972500.0,5282500.0,6.0,ID_139.mod,,139,True,1011,True,Tana,0.528,0.748,0.604,0.954
140,EFAS,12,"Utsjoki, Patoniva",26.999533,69.783662,1,NRT_6h,,Tana,FI,1500.0,1520.0,Tana,3.0,0,True,1,1,1,1,0,0,80.0,True,4977500.0,5262500.0,6.0,ID_140.mod,,140,True,1011,True,Utsjoki,0.613,0.671,0.935,0.808
141,EFAS,12,Kettujoki,26.74754,68.919106,0,HIST_24h,,Paatsjoki,FI,2250.0,2215.0,Paatsjoki,3.0,0,True,0,1,1,0,0,0,150.0,True,4992500.0,5172500.0,24.0,ID_141.mod,,141,False,1011,False,Kettujoki,0.74,0.759,0.945,0.919
142,EFAS,12,Juutuanjoki,26.925191,68.889188,1,NRT_6h,C612,Paatsjoki,FI,5250.0,5160.0,Paatsjoki,3.0,0,True,1,1,1,1,0,0,140.0,True,4997500.0,5162500.0,6.0,ID_142.mod,,142,True,1011,True,Juutuanjoki,0.829,0.85,0.948,0.938
143,EFAS,12,"Ivalojoki, Pajakoski",27.274471,68.554588,1,NRT_6h,C613,Paatsjoki,FI,3300.0,3345.0,Paatsjoki,3.0,0,True,1,1,1,1,0,0,130.0,True,5022500.0,5137500.0,6.0,ID_143.mod,,143,True,1011,True,Ivalo,0.835,0.854,0.945,0.948
144,EFAS,12,Kaitakoski,28.448919,68.908733,0,HIST_24h,C614,Paatsjoki,FI,14575.0,14575.0,Paatsjoki,3.0,0,True,0,1,0,0,0,0,131.0,True,5062500.0,5187500.0,24.0,ID_144.mod,lake  strongly regulated,144,False,1011,False,Paatsjoki,0.319,0.329,0.985,1.117
145,EFAS,12,Kallio 2,23.543048,67.224893,1,HIST_6h,C627,Torne,SE,14450.0,14477.1,Torne,3.0,0,True,1,1,0,1,0,0,,True,4907500.0,4957500.0,6.0,ID_145.mod,,145,True,1014,True,Muonio,0.698,0.827,0.802,0.852
146,EFAS,12,Pajala pumphus,23.346358,67.225836,1,HIST_6h,,Torne,SE,16875.0,11038.1,Torne,3.0,0,True,1,1,0,1,0,0,,True,4887500.0,4957500.0,6.0,ID_146.mod,,146,True,1014,True,Torne,0.837,0.891,0.902,1.071
147,EFAS,12,Räktfors,22.815774,66.170645,1,HIST_6h,C239,Kalix,SE,17425.0,23102.9,Kalix,3.0,0,True,1,1,0,1,0,0,,True,4897500.0,4832500.0,6.0,ID_147.mod,,147,True,1014,True,Kalix,0.829,0.872,0.908,0.934
148,EFAS,12,Granåker,19.666241,64.239979,1,HIST_6h,C635,Ume,SE,11850.0,11846.37,Umealven,3.0,0,True,1,1,0,1,0,0,,True,4792500.0,4602500.0,6.0,ID_148.mod,,148,True,1014,True,Vindel,0.862,0.871,0.994,0.953
149,EFAS,12,Sorsele2,17.508312,65.542207,1,HIST_6h,C323,Ume,SE,6175.0,6054.39,Umealven,3.0,0,True,1,1,0,1,0,0,,True,4667500.0,4737500.0,6.0,ID_149.mod,,149,True,1014,True,Vindel,0.842,0.862,0.956,0.936
150,EFAS,12,Klein Badelmeusel,14.747908,51.673212,1,NRT_6h,,Oder,DE,2650.0,2727.0,Oder,3.0,0,True,1,1,1,1,1,1,83.24,True,4642500.0,3187500.0,6.0,ID_150.mod,,150,True,1015,True,Lusatian Neisse,0.747,0.755,0.953,1.046
151,EFAS,12,Guben 2,14.706919,51.969154,1,NRT_6h,C193,Oder,DE,4050.0,4080.0,Oder,2.0,0,True,1,1,1,1,1,1,37.48,False,4647500.0,3212500.0,6.0,ID_151.mod,Close to 150,151,True,1015,True,Lusatian Neisse,0.716,0.75,0.89,1.076
152,EFAS,12,Sachsenhausen Sohlabsturz,13.242927,52.77314,1,NRT_6h,C537,Elbe,DE,2575.0,2779.0,Elbe,0.0,0,True,1,1,1,1,1,1,30.18,False,4542500.0,3297500.0,6.0,ID_152.mod,Unrealistic small data compared to cahchment size  same for daily data  possibly wrong location,152,True,1015,True,Havel,0.639,0.657,0.907,0.935
153,EFAS,12,Lobith,6.108333,51.844444,1,NRT_6h,C368,Rhine,NL,159675.0,160800.0,Rhine,3.0,0,True,1,1,1,1,1,1,13.0,True,4052500.0,3202500.0,6.0,ID_153.mod,,153,True,1008,True,Rhine,0.897,0.919,1.052,1.038
154,EFAS,12,Borgharen-Dorp,5.6966,50.869439,0,NRT_6h,C085,Meuse,NL,22050.0,159555.0,Meuse,2.0,0,True,0,1,1,1,1,0,,False,4022500.0,3097500.0,6.0,ID_154.mod,Drainage area from provider is wrong  Oscillation in low flow  could use hist_24 instead  close to 953,154,False,1008,False,Meuse,,,,
155,EFAS,12,Fischerau / Ager,13.838047,48.085815,1,NRT_6h,,Danube,AT,1225.0,1256.1,Danube,0.0,0,True,1,1,0,1,1,1,348.0,False,4602500.0,2777500.0,6.0,ID_155.mod,small oscillations and change in hydrometri zero,155,True,1013,True,Ager,0.619,0.694,0.807,1.12
156,EFAS,12,Achleiten / Donau,13.503336,48.582691,1,NRT_6h,C360,Danube,AT,76825.0,76653.3,Danube,3.0,0,True,1,1,0,1,1,1,288.04,True,4582500.0,2837500.0,6.0,ID_156.mod,Moved to better reproduce confluence,156,True,1013,True,Danube,0.851,0.891,1.084,1.059
157,EFAS,12,Grein,14.857051,48.227221,0,,,Danube,AT,92225.0,,Danube,,0,False,0,0,0,0,0,0,219.43,False,4682500.0,2802500.0,,,No discharge data available for calibration period,157,False,1013,False,Danube,,,,
158,EFAS,12,Kienstock,15.46122,48.382792,1,NRT_6h,C325,Danube,AT,95975.0,95970.0,Danube,3.0,0,True,1,1,0,1,1,1,194.0,True,4727500.0,2827500.0,6.0,ID_158.mod,Outliers removed with qc,158,True,1013,True,Danube,0.85,0.875,1.065,1.05
159,EFAS,12,Korneuburg,16.332121,48.329485,1,NRT_6h,C326,Danube,AT,101800.0,101536.6,Danube,3.0,0,True,1,1,0,1,1,1,159.87,True,4792500.0,2817500.0,6.0,ID_159.mod,,159,True,1013,True,Danube,0.838,0.859,1.066,1.045
160,EFAS,12,Linz,14.284912,48.30692,0,HIST_24h,,Danube,AT,79650.0,79490.1,Danube,1.0,0,True,0,1,0,0,0,0,247.74,False,4632500.0,2807500.0,24.0,ID_160.mod,old data,160,False,1013,False,Danube,0.903,0.938,1.069,1.03
161,EFAS,12,Wildungsmauer,16.804302,48.114803,1,NRT_6h,,Danube,AT,103800.0,103992.7,Danube,3.0,0,True,1,1,0,1,1,1,139.48,True,4832500.0,2802500.0,6.0,ID_161.mod,,161,True,1013,True,Danube,0.832,0.868,1.083,1.062
162,EFAS,12,Ybbs,15.085603,48.180709,1,,,Danube,AT,92525.0,,Danube,,0,True,0,0,0,1,1,1,212.22,False,4692500.0,2797500.0,,,No discharge data available for calibration period,162,False,1013,False,Danube,,,,
163,EFAS,12,Amlach,13.52317,46.77402,1,NRT_6h,,Danube,AT,4900.0,4789.6,Danube,1.0,0,True,1,0,0,1,1,1,522.79,False,4587500.0,2637500.0,6.0,ID_163.mod,oscillations,163,True,1013,True,Drava,0.762,0.864,0.965,1.192
164,EFAS,12,Lavamünd Ort,14.942619,46.64062,1,NRT_6h,,Danube,AT,11100.0,11051.8,Danube,0.0,0,True,1,0,0,1,1,1,338.0,False,4692500.0,2627500.0,6.0,ID_164.mod,dams  large oscillations change in hydrometric zero,164,True,1013,True,Drave,0.526,0.673,0.861,1.313
165,EFAS,12,Lienz-Peggetz,12.784082,46.824539,1,NRT_6h,,Danube,AT,1975.0,1876.2,Danube,1.0,0,True,1,1,0,1,1,1,661.43,False,4532500.0,2637500.0,6.0,ID_165.mod,oscillations  negative values  zeros removed with qc close to 166,165,True,1013,True,Drava,,,,
166,EFAS,12,Oberdrauburg-OWF,12.97297,46.747615,1,NRT_6h,,Danube,AT,2275.0,2112.0,Danube,3.0,0,True,1,1,0,1,1,1,616.08,True,4547500.0,2632500.0,6.0,ID_166.mod,,166,True,1013,True,Drave,0.877,0.894,0.946,1.03
167,EFAS,12,Sachsenburg (Brücke),13.349301,46.827063,1,NRT_6h,,Danube,AT,2650.0,2561.4,Danube,1.0,0,True,1,1,0,1,1,1,555.04,False,4577500.0,2637500.0,6.0,ID_167.mod,Large outliers removed with qc low quality data,167,True,1013,True,Drave,,,,
168,EFAS,12,Admont (Enns),14.461733,47.581186,1,HIST_24h,C780,Danube,AT,2650.0,2637.5,Danube,3.0,0,True,1,1,0,1,1,1,616.8,True,4662500.0,2727500.0,24.0,ID_168.mod,,168,True,1013,True,Enns,0.889,0.891,0.987,0.983
169,EFAS,12,Steyr (Ortskai),14.424931,48.043318,1,NRT_6h,C050,Danube,AT,5975.0,5915.4,Danube,1.0,0,True,1,1,0,1,1,1,283.97,False,4652500.0,2782500.0,6.0,ID_169.mod,oscillations  change in low flow could use hist_24,169,True,1013,True,Enns,0.731,0.765,0.873,0.964
170,EFAS,12,Trautenfels,14.08546,47.514579,1,NRT_6h,,Danube,AT,1450.0,1490.3,Danube,1.0,0,True,1,0,0,1,1,1,639.96,False,4622500.0,2717500.0,6.0,ID_170.mod,oscillations in low flow use 168,170,True,1013,True,Enns,0.705,0.827,0.84,1.176
171,EFAS,12,Faak (Bundessportheim),13.91535,46.57739,1,,,Danube,AT,25.0,35.6,Danube,,0,False,0,0,1,0,1,1,553.91,False,4622500.0,2612500.0,,,No discharge data available for calibration period,171,False,1013,False,Lake Faak,,,,
172,EFAS,12,Fuschl am See,13.299086,47.798127,0,,,Danube,AT,25.0,29.5,Danube,,0,False,0,0,1,0,0,0,662.4,False,4567500.0,2747500.0,,,No discharge data available for calibration period,172,False,1013,False,Fuschlsee,,,,
173,EFAS,12,Federaun,13.814816,46.569332,1,NRT_6h,,Danube,AT,1300.0,1304.9,Danube,3.0,0,True,1,1,0,1,1,1,498.54,True,4612500.0,2612500.0,6.0,ID_173.mod,Large outliers  one remaining after qc,173,True,1013,True,Gail,-0.229,0.749,0.891,2.199
174,EFAS,12,Grabensee,13.096325,47.99661,0,,,Danube,AT,75.0,64.5,Danube,,0,False,0,0,0,0,0,0,501.4,False,4552500.0,2767500.0,,,No discharge data available for calibration period,174,False,1013,False,Grabensee,,,,
175,EFAS,12,Gumisch,14.478061,46.606288,1,NRT_6h,,Danube,AT,2175.0,2555.4,Danube,3.0,0,True,1,1,0,1,1,1,394.34,True,4662500.0,2622500.0,6.0,ID_175.mod,,175,True,1013,True,Gurk,0.822,0.839,1.042,0.937
176,EFAS,12,Launsdorf,14.476932,46.760439,1,NRT_6h,,Danube,AT,1275.0,1243.1,Danube,3.0,0,True,1,1,0,1,1,1,510.0,True,4667500.0,2637500.0,6.0,ID_176.mod,,176,True,1013,True,Gurk,0.681,0.714,1.134,0.958
177,EFAS,12,Mölbling,14.449981,46.860144,1,NRT_6h,,Danube,AT,925.0,1061.0,Danube,2.0,0,True,1,0,0,1,1,1,579.26,False,4662500.0,2642500.0,6.0,ID_177.mod,use after 06-2011  close to 176,177,True,1013,True,Gurk,,,,
178,EFAS,12,Brixlegg,11.872916,47.43255,1,NRT_6h,,Danube,AT,8550.0,8503.6,Danube,0.0,0,True,1,1,0,1,1,1,512.5,False,4457500.0,2702500.0,6.0,ID_178.mod,large oscillations  increasing low flow,178,True,1013,True,Inn,,,,
179,EFAS,12,Innsbruck (oberh. Sill),11.396506,47.275613,1,NRT_6h,C327,Danube,AT,5850.0,5771.6,Danube,3.0,0,True,1,1,0,1,1,1,568.46,True,4422500.0,2682500.0,6.0,ID_179.mod,oscillations  zeros removed with sanitation strongly regulated,179,True,1013,True,Inn,0.739,0.903,0.758,0.989
180,EFAS,12,Jenbach-Rotholz,11.789238,47.388857,1,NRT_6h,,Danube,AT,7300.0,7230.7,Danube,3.0,0,True,1,1,0,1,0,0,521.67,True,4452500.0,2697500.0,6.0,ID_180.mod,oscillations strongly regulated,180,True,1013,True,Inn,0.805,0.906,0.84,0.938
181,EFAS,12,Kajetansbrücke,10.511638,46.951979,1,NRT_6h,,Danube,AT,2125.0,2162.0,Danube,2.0,0,True,1,1,0,1,1,1,967.16,False,4357500.0,2642500.0,6.0,ID_181.mod,Large oscillations  strongly regulated close to 184,181,True,1013,True,Inn,0.11,0.761,0.397,1.608
182,EFAS,12,Kirchbichl-Bichlwang,12.093312,47.522774,1,NRT_6h,,Danube,AT,9525.0,9310.0,Danube,1.0,0,True,1,1,0,1,0,0,484.0,False,4477500.0,2712500.0,6.0,ID_182.mod,oscillations,182,True,1013,True,Inn,0.857,0.901,0.931,0.923
183,EFAS,12,Magerbach,10.874705,47.258747,1,NRT_6h,,Danube,AT,5175.0,5118.8,Danube,1.0,0,True,1,1,0,1,1,1,652.98,False,4387500.0,2682500.0,6.0,ID_183.mod,oscillations  outliers  and  negative values removed with sanitation strongly regulated,183,True,1013,True,Inn,0.681,0.899,0.698,1.013
184,EFAS,12,Perjen,10.571568,47.146797,1,NRT_6h,,Danube,AT,3650.0,3503.1,Danube,3.0,0,True,1,0,0,1,1,1,768.73,True,4362500.0,2672500.0,6.0,ID_184.mod,Large oscillations  strongly regulated,184,True,1013,True,Inn,0.813,0.835,1.003,0.913
185,EFAS,12,Prutz,10.660908,47.076753,1,NRT_6h,,Danube,AT,2525.0,2461.5,Danube,2.0,0,True,1,1,0,1,1,1,861.36,False,4367500.0,2657500.0,6.0,ID_185.mod,large oscillations negative values removed with qc  strongly regulated close to 184,185,True,1013,True,Inn,0.004,0.755,0.363,1.725
186,EFAS,12,Telfs (Fussgängersteg),11.072913,47.301656,1,NRT_6h,,Danube,AT,5300.0,5289.7,Danube,1.0,0,True,1,1,0,1,1,1,616.12,False,4397500.0,2687500.0,6.0,ID_186.mod,oscillations strongly regulated,186,True,1013,True,Inn,,,,
187,EFAS,12,Lienz,12.766335,46.831632,1,NRT_6h,,Danube,AT,1200.0,1198.7,Danube,1.0,0,True,1,1,0,1,1,1,669.29,False,4527500.0,2642500.0,6.0,ID_187.mod,outliers negative values a zeros  larger values than daily data,187,True,1013,True,Isel,0.804,0.894,0.838,0.973
188,EFAS,12,Stiefern,15.690083,48.534688,1,NRT_6h,,Danube,AT,1450.0,1493.3,Danube,3.0,0,True,1,1,0,1,1,1,217.0,True,4737500.0,2847500.0,6.0,ID_188.mod,dam,188,True,1013,True,Kamp,0.584,0.617,1.151,1.06
189,EFAS,12,Lechaschau,10.709677,47.497015,1,NRT_6h,C765,Danube,AT,1000.0,1012.2,Danube,3.0,0,True,1,1,0,1,1,1,836.09,True,4367500.0,2702500.0,6.0,ID_189.mod,outliers removed with qc,189,True,1013,True,Lech,0.849,0.852,1.011,1.027
190,EFAS,12,Deutsch Brodersdorf (Straßenbrücke),16.477205,47.937903,0,HIST_24h,,Danube,AT,1975.0,,Danube,2.0,0,True,0,1,0,1,1,0,193.04,False,4802500.0,2777500.0,24.0,ID_190.mod,close to 191,190,False,1013,False,Leitha,-0.234,0.64,2.156,0.759
191,EFAS,12,Deutsch Haslau,16.943102,48.04761,1,NRT_6h,,Danube,AT,2300.0,1982.0,Danube,3.0,0,True,1,1,0,1,1,1,139.19,True,4832500.0,2792500.0,6.0,ID_191.mod,,191,True,1013,True,Leitha,-0.074,0.768,2.047,0.945
192,EFAS,12,Spittal (Fasan),13.494837,46.807338,1,NRT_6h,,Danube,AT,1050.0,1035.5,Danube,3.0,0,True,1,1,0,1,1,1,556.19,True,4587500.0,2642500.0,6.0,ID_192.mod,,192,True,1013,True,Lieser,0.423,0.794,1.538,1.031
