id,name,river,subcatchment,catchment,country,area,strahler,pfafstetter,calibrated,X,Y,notes,KGE,correlation,bias,variability
3323,Bovegno - ponte Zigole,Mella,,Po,IT,125,,,False,4342500,2517500,,,,,
3324,Capo di Ponte - v. Bona,Oglio,Oglio,Po,IT,775,,2511.0,False,4347500,2547500,,0.14,0.427,1.498,0.595
3325,Gavardo - SP116,Chiese,Oglio,Po,IT,975,,2211.0,False,4357500,2497500,,0.233,0.454,0.504,1.21
3328,Ponti sul Mincio - Monzambano,Mincio,Mincio,Po,IT,2450,,1611.0,False,4377500,2477500,,-0.999,0.326,2.777,0.383
3331,Cavaria con Premezzo - v. Cantalupa,Arno,,Po,IT,100,,,False,4227500,2507500,,,,,
3332,Gambolò - via Roma,Terdoppio,,Po,IT,350,,,False,4232500,2462500,,0.437,0.536,1.103,1.301
3333,Vigevano - SS494,Ticino,Ticcino,Po,IT,7225,,6111.0,False,4232500,2472500,,,,,
3334,Castellanza - C.so G. Matteotti,Olona,,Po,IT,250,,,False,4237500,2502500,,-0.2,0.783,2.125,0.642
3337,Miorina IDRO,Ticino,Ticcino,Po,IT,6675,,6111.0,False,4217500,2502500,,,,,
3338,Orio Litta - v. Francigena,Lambro,Lambro,Po,IT,1000,,5411.0,False,4282500,2452500,,-1.207,0.668,0.434,3.107
3339,Molteno - Cimitero,Bevera,,Po,IT,50,,,False,4267500,2517500,,,,,
3340,Brembate di Sopra - Ponte Briolo,Brembo,Adda,Po,IT,850,,4411.0,False,4287500,2512500,,0.484,0.663,0.633,1.136
3341,Castiglione Olona - v. XXIV Maggio,Olona,,Po,IT,150,,,False,4232500,2517500,,,,,
3343,Pavia - Ponte Ticino SS35,Ticino,Ticcino,Po,IT,7675,,6111.0,False,4252500,2452500,,,,,
3344,"Leivonvesi, Simuna",Kymijoki,Kymijoki,Kymijoki,FI,12575,2.0,41.0,False,5152500,4462500,,,,,
3345,"Päijänne, Kalkkinen",Kymijoki,Kymijoki,Kymijoki,FI,26225,1.0,31.0,False,5152500,4332500,,,,,
3346,"Pielisjoki, Kaltimo",Vuoksi,Vuoksi,Neva,FI,20400,1.0,31.0,False,5337500,4552500,,,,,
3347,Merikoski,Oulujoki,Oulujoki,Oulujoki,FI,24500,1.0,1.0,False,5047500,4737500,,,,,
3348,"Oulujärvi, Jylhämä",Oulujoki,Oulujoki,Oulujoki,FI,21750,1.0,1.0,False,5122500,4702500,,,,,
3349,"Kallavesi, Konnus + Karvio",Neva,Vuoksi,Neva,FI,16425,3.0,22.0,False,5232500,4497500,,,,,
3350,Hartolankoski,Kokemaen,Kokemaen,Kokem,FI,21300,1.0,3.0,False,5007500,4312500,,,,,
3351,"Vuoksi, Tainionkoski",Vuoksi,Vuoksi,Neva,FI,60600,1.0,11.0,False,5322500,4367500,,,,,
3352,Oulunkylä,Vantaa,Vantaa,Vantaa,FI,1850,1.0,1.0,False,5147500,4212500,,,,,
3353,Keppo,Lapuanjoki,Lapuanjoki,Lapuanjoki,FI,4000,1.0,1.0,False,4957500,4532500,,,,,
3354,Skatila,Kyronjoki,Kyronjoki,Kyronjoki,FI,4725,1.0,1.0,False,4922500,4492500,,,,,
3355,"Nilakka, Äyskoski",Koskilampi,Kymijoki,Kymijoki,fi,2350,2.0,41.0,False,5162500,4532500,,0.721,0.788,0.83,1.061
4001,Permet,Vjosa,Vjosa,Vjosa,AL,2900,1.0,3.0,True,5202500,1962500,,0.599,0.641,0.842,0.918
4003,Ura_Leklit,Drinos,Vjosa,Vjosa,AL,1325,2.0,2.0,False,5177500,1962500,There is a shift in time between qts and precip,,,,
4004,Hormove,Drinos,Vjosa,Vjosa,AL,1275,2.0,2.0,True,5182500,1957500,Moved South to avoid conflict in inflow point,0.388,0.517,0.665,0.829
4006,Ura_Vajgurore,Seman,Seman,Seman,AL,2075,1.0,1.0,True,5157500,2017500,Strange behaviour in low flows after 06/2005,0.508,0.559,1.045,1.213
4007,Paper,Shkumbin,Shkumbin,Shkumbin,AL,1900,1.0,1.0,True,5162500,2052500,Large difference in discharge before and after 01/01/2001. Data before 2001 are not consistent with upstream station.,0.728,0.748,0.909,0.956
4008,Librazhd,Shkumbin,Shkumbin,Shkumbin,AL,775,1.0,1.0,True,5192500,2067500,Change in low flow between 1/11/1998 – 1/9/1999. Outlies between 22/9/2000 – 1/10/2000 that can be easily removed,0.239,0.327,0.66,1.104
4009,Ndroq,Erzen,Erzen,Erzen,AL,675,1.0,1.0,True,5132500,2072500,,-0.155,0.072,0.698,1.618
4011,Ura_Gjoles,Ishem,Ishem,Ishem,AL,525,1.0,1.0,True,5132500,2092500,Strange behaviour in low flow before 06/2000,-0.008,0.174,0.461,0.794
4013,Shoshaj,Mat,Mat,Mati,AL,775,1.0,1.0,True,5157500,2112500,,0.479,0.608,0.671,0.9
4014,Skavice,Black Drin,Drin,Drin,AL,5650,2.0,5.0,True,5182500,2142500,Data 1991-2008  then 2014-2018. Suspect change in Zero reference or cross section around 06/2002,0.226,0.292,0.766,0.793
4015,Shkoder,Bojana,Bojana,Drin,AL,5275,2.0,2.0,True,5107500,2157500,,0.777,0.792,0.937,0.948
4016,Bahcallek,Drin,Drin,Drin,AL,14100,1.0,3.0,True,5112500,2152500,Station is upstream of confluence,0.645,0.683,0.961,0.844
4017,Pizzighettone - ponte Trento e Trieste,Adda,Adda,Po,it,7900,,4111.0,False,4302500,2452500,,,,,
4020,Soncino - v. Brescia,Oglio,Oglio,Po,it,2300,,2511.0,False,4312500,2477500,,0.54,0.629,0.905,0.746
4110,Tevere a Villa Spada,Tiber,"Tiber, below Nera",Tiber,IT,15675,1.0,311.0,False,4527500,2102500,,,,,
4111,Tevere a Stimigliano,Tiber,"Tiber, below Nera",Tiber,IT,14425,1.0,311.0,False,4532500,2132500,,,,,
4113,Tevere a Ripetta,Tiber,"Tiber, below Aniene",Tiber,IT,17250,1.0,111.0,False,4527500,2092500,,0.647,0.779,1.236,1.141
4114,Velino a Terria,Velino,Nera,Tiber,IT,2925,3.0,421.0,False,4552500,2152500,,-0.058,0.404,0.807,1.853
4115,Liri a Isola Liri,Liri,"Liri, headwaters",Liri,IT,550,1.0,3.0,False,4617500,2072500,,,,,
4116,Fiora a Montalto di Castro,Fiora,Fiora,Fiora,IT,825,1.0,1.0,False,4452500,2142500,,0.39,0.508,1.074,0.646
4118,Aniene a Subiaco,Aniene,,Tiber,IT,300,,,False,4577500,2097500,,,,,
4119,Tevere a Ponte del Grillo,Tiber,"Tiber, below Nera",Tiber,IT,15275,1.0,311.0,False,4537500,2112500,,,,,
4122,Mignone SS Aurelia,Mignone,,Mignone,IT,425,,,False,4472500,2122500,,0.507,0.602,0.801,0.786
4125,Fiora a Vulci,Fiora,Fiora,Fiora,IT,700,1.0,1.0,False,4457500,2147500,,,,,
4126,Aniene a Ponte Mammolo,Aniene,Aniene,Tiber,IT,1450,2.0,211.0,False,4532500,2092500,,,,,
4128,Aniene a Lunghezza,Aniene,Aniene,Tiber,IT,1125,2.0,211.0,False,4542500,2097500,,,,,
4129,Aniene a Marano Equo,Aniene,,Tiber,IT,425,,,False,4572500,2102500,,,,,
4131,Tevere a Ponte Felice,Tiber,"Tiber, below Nera",Tiber,IT,13825,1.0,311.0,False,4522500,2142500,,0.558,0.751,1.349,1.109
4133,Marta a Tarquinia,Marta,Marta,Marta,IT,1075,1.0,1.0,False,4462500,2127500,,-0.258,0.546,2.11,0.621
4140,Liri a Pontecorvo,Liri,"Liri, below Sacco",Liri,IT,2875,1.0,1.0,False,4627500,2047500,,0.631,0.637,0.964,1.055
4141,Mignone SP45,Mignone,Mignone,Mignone,IT,525,1.0,1.0,False,4467500,2122500,,,,,
4142,Tevere a Foro Italico,Tiber,"Tiber, below Aniene",Tiber,IT,17200,1.0,111.0,False,4527500,2097500,,,,,
4143,Sacco a Ceccano,Sacco,Sacco,Liri,IT,1375,2.0,2.0,False,4602500,2057500,,0.333,0.483,1.244,1.345
4144,Rapido a Cassino,Rapido,,Liri-Garigliano,IT,225,,,False,4642500,2052500,,0.393,0.436,1.109,1.197
4146,Rota,Mignone,,Mignone,IT,250,,,False,4487500,2117500,,,,,
4148,Treia a Civita Castellana,Treia,"Tiber, below Nera",Tiber,IT,500,1.0,311.0,False,4522500,2137500,,-0.104,0.452,0.929,1.956
4149,Sora,Liri,,Liri-Garigliano,IT,425,,,False,4622500,2077500,,0.586,0.668,0.797,0.858
4153,Aniene a Ponte Lucano,Aniene,Aniene,Tiber,IT,900,2.0,211.0,False,4552500,2097500,,,,,
4156,Sisto a Pontinia,Sisto,,Sisto,IT,200,,,False,4577500,2037500,,,,,
4157,Moscarello a Borgo S.Maria,Moscarello,High Water Channel / Moscarello,Moscarello,IT,700,1.0,1.0,False,4557500,2042500,,,,,
4158,Fosso Cremera a Labaro,Mola,,Tiber,IT,175,,,False,4522500,2102500,,,,,
4159,Amaseno a Fossanova,Amaseno,,Amaseno,IT,450,,,False,4587500,2042500,,,,,
4160,Liri a Ceprano,Liri,"Liri, headwaters",Liri,IT,850,1.0,3.0,False,4617500,2057500,,,,,
4161,Liri a Madonna Della Pace,Liri,,Liri-Garigliano,IT,350,,,False,4622500,2082500,,,,,
4163,Sacco a Colleferro,Sacco,,Garigliano,IT,375,,,False,4567500,2077500,,-178.311,0.364,180.309,0.422
4167,Fosso Corese a Passo Corese,Corese,,Tiber,IT,200,,,False,4542500,2122500,,,,,
4168,Fibreno a Broccostella,Fibreno,,Liri-Garigliano,IT,50,,,False,4627500,2072500,,,,,
4170,Melfa ad Atina,Melfa,,Liri-Garigliano,IT,150,,,False,4637500,2067500,,0.499,0.507,0.913,1.024
4172,Rio Galeria,Galeria,"Tiber, below Aniene",Tiber,IT,17700,1.0,111.0,False,4517500,2082500,,,,,
4173,Arrone a Maccarese,Arrone,,Arrone,IT,425,,,False,4507500,2087500,,,,,
4174,Turano a Rocca Sinibalda,Turano,Nera,Tiber,IT,525,4.0,422.0,False,4562500,2137500,,0.313,0.427,1.339,1.17
4176,Cosa ad Alatri,Cosa,,Garigliano,IT,225,,,False,4602500,2077500,,,,,
4178,Melfa a Roccasecca,Melfa,,Garigliano,IT,375,,,False,4627500,2057500,,,,,
4182,Tevere a Porta Portese,TIber,"Tiber, below Aniene",Tiber,IT,17300,1.0,111.0,False,4527500,2087500,,,,,
4186,Petanjci,Mur,Drava,Danube,SI,10475,,142131.0,False,4782500,2632500,,,,,
4187,Pristava,Ščavnica,,Sava,SI,300,,,False,4797500,2622500,,,,,
4188,Polana I,Ledava,,Sava,SI,250,,,False,4787500,2637500,,,,,
4189,Čentiba,Ledava,Drava,Danube,SI,900,,142121.0,False,4817500,2627500,,,,,
4190,Hodoš I,Kerka,,Sava,SI,125,,,False,4802500,2652500,,,,,
4191,Črna,Meza,,Sava,SI,150,,,False,4692500,2607500,,,,,
4192,Otiški Vrh I,Meza,Drava,Danube,SI,625,,143161.0,False,4707500,2617500,,0.603,0.666,0.998,0.784
4193,Dovže II,Mislinja,,Sava,SI,100,,,False,4717500,2607500,,,,,
4194,Otiški Vrh I,Mislinja,,Sava,SI,200,,,False,4712500,2612500,,0.389,0.615,0.591,0.76
4195,Stari Trg I,Suhodolnica,,Sava,SI,50,,,False,4712500,2607500,,,,,
4196,Ruta,Radoljna,,Sava,SI,50,,,False,4732500,2617500,,,,,
4197,Loče,Dravinja,,Sava,SI,200,,,False,4742500,2592500,,,,,
4198,Makole,Dravinja,,Sava,SI,300,,,False,4757500,2592500,,0.232,0.616,0.926,0.338
4199,Videm,Dravinja,Drava,Danube,SI,925,,143141.0,False,4772500,2602500,,0.286,0.618,1.306,0.48
4200,Spodnja Ložnica,Loznica,,Sava,SI,100,,,False,4752500,2597500,,,,,
4201,Podlehnik I,Rogatnica,,Sava,SI,50,,,False,4772500,2592500,,,,,
4202,Tržec,Polskava,,Sava,SI,325,,,False,4767500,2602500,,-0.092,0.511,1.947,0.765
4203,Ranca,Pesnica,,Sava,SI,150,,,False,4757500,2627500,,,,,
4204,Gočova,Pesnica,,Sava,SI,300,,,False,4772500,2622500,,,,,
4205,Zamušani I,Pesnica,Drava,Danube,SI,550,,143121.0,False,4782500,2607500,,0.216,0.685,1.332,0.363
4206,Jesenice,Sava Dolinka,,Sava,SI,275,,,False,4632500,2597500,,,,,
4207,Podhom,Radovna,,Sava,SI,100,,,False,4632500,2592500,,,,,
4208,Bodešče,Sava Bohinjka,,Sava,SI,475,,,False,4637500,2592500,,,,,
4209,Ukanc,Sava Bohinjka,,Sava,SI,75,,,False,4617500,2582500,,,,,
4210,Stara Fužina II,Mostnica,,Sava,SI,50,,,False,4622500,2587500,,,,,
4211,Litija,Sava,Sava,Danube,SI,4800,,109311.0,False,4692500,2562500,,,,,
4212,Čatež I,Sava,Sava,Danube,SI,9800,,109151.0,False,4757500,2547500,,,,,
4213,Ovsiše II,Lipnica,Sava,Danube,SI,975,,109541.0,False,4647500,2587500,DO NOT USE  This station cannot be located on LDD Set to FALSE,,,,
4214,Preska,Trziska Bistrica,,Sava,SI,125,,,False,4652500,2592500,,,,,
4215,Kokra I,Kokra,,Sava,SI,125,,,False,4667500,2587500,,,,,
4216,Suha I,Sora,Sava,Danube,SI,600,,109521.0,False,4657500,2567500,,0.82,0.875,1.128,1.023
4217,Žiri III,Poljanska Sora,,Sava,SI,100,,,False,4637500,2557500,,,,,
4218,Zminec,Poljanska Sora,,Sava,SI,275,,,False,4652500,2567500,,0.867,0.872,0.993,0.964
4219,Železniki,Selska Sora,,Sava,SI,175,,,False,4642500,2577500,,,,,
4220,Vešter,SelSka Sora,,Sava,SI,225,,,False,4647500,2572500,,,,,
4221,Kamnik I,Kamnik Bistrica,,Sava,SI,300,,,False,4677500,2577500,,,,,
4222,Bišče,Kamnik Bistrica,,Sava,SI,475,,,False,4677500,2567500,,,,,
4223,Nevlje I,Nevljica,,Sava,SI,100,,,False,4682500,2577500,,,,,
4224,Vir,Raca,,Sava,SI,75,,,False,4682500,2572500,,0.366,0.717,0.564,0.637
4225,Topole,Psata,,Sava,SI,125,,,False,4672500,2572500,,,,,
4226,Zagorje,Medija,,Sava,SI,75,,,False,4707500,2572500,,,,,
4227,Žebnik,Sopota,,Sava,SI,75,,,False,4717500,2562500,,,,,
4228,Martinja vas II,Mirna,,Sava,SI,300,,,False,4717500,2552500,,,,,
4229,Jelovec,Mirna,,Sava,SI,375,,,False,4727500,2557500,,0.492,0.692,1.368,0.836
4230,Metni Vrh,Sevnicna,,Sava,SI,50,,,False,4732500,2562500,,,,,
4231,Rogatec,Sutla,,Sava,SI,75,,,False,4762500,2587500,,,,,
4232,Rakovec,Sutla,Sava,Danube,SI,625,,109141.0,False,4762500,2552500,,0.813,0.829,0.96,1.064
4233,Sodna vas II,Mestinjscica,,Sava,SI,100,,,False,4752500,2582500,,,,,
4234,Zagaj II,Bistrica,,Sava,SI,175,,,False,4757500,2562500,,,,,
4235,Petrina,Kupa,Sava,Danube,SI,525,,108531.0,False,4697500,2497500,,0.733,0.829,0.835,0.879
4236,Sodevci,Kupa,Sava,Danube,SI,1275,,108531.0,False,4712500,2497500,,0.845,0.856,0.947,1.019
4237,Gradac I,Lahinja,,Sava,SI,275,,,False,4727500,2512500,,,,,
4238,Borovnica,Borovniscica,,Sava,SI,50,,,False,4662500,2542500,,,,,
4239,Iška vas,Iska,,Sava,SI,100,,,False,4672500,2547500,,,,,
4240,Ig,Iscica,,Sava,SI,75,,,False,4677500,2547500,,,,,
4241,Bokalce,Gradascica,,Sava,SI,200,,,False,4662500,2557500,,0.473,0.758,1.403,0.762
4242,Dvor,Gradascica,,Sava,SI,125,,,False,4657500,2557500,,,,,
4243,Razori,Sujica,,Sava,SI,175,,,False,4662500,2562500,,,,,
4244,Cerknica I,Cerkniscica,,Sava,SI,100,,,False,4662500,2532500,,,,,
4245,Logatec,Logascica,Sava,Danube,SI,750,,109421.0,False,4647500,2542500,DO NOT USE This stations could not be located on LDD  Set to FALSE,,,,
4246,Solčava I,Savinja,,Sava,SI,75,,,False,4682500,2602500,,,,,
4247,Letuš I,Savinja,Sava,Danube,SI,500,,109211.0,False,4702500,2592500,,,,,
4248,Celje II - brv,Savinja,Sava,Danube,SI,1550,,109211.0,False,4727500,2582500,DO NOT USE it cannot be located on the LDD,0.812,0.843,1.069,1.075
4249,Luče,Lucnica,,Sava,SI,50,,,False,4682500,2592500,,,,,
4250,Kraše,Dreta,,Sava,SI,100,,,False,4697500,2587500,,,,,
4251,Rečica,Paka,,Sava,SI,175,,,False,4707500,2597500,,,,,
4252,Dolenja vas II,Bolska,,Sava,SI,225,,,False,4712500,2582500,,0.566,0.729,1.336,1.047
4253,Levec I,Loznica,,Sava,SI,100,,,False,4722500,2587500,,,,,
4254,Celje II,Voglajna,,Sava,SI,200,,,False,4732500,2582500,,0.779,0.825,0.868,1.03
4255,Škofja vas,Hudinja,,Sava,SI,200,,,False,4727500,2587500,,0.702,0.804,1.216,1.06
4256,Podbukovje I,Krka,,Sava,SI,150,,,False,4692500,2542500,,,,,
4257,Soteska,Krka,Sava,Danube,SI,1075,,109161.0,False,4712500,2532500,,0.826,0.882,1.127,1.02
4258,Gorenja Gomila,Krka,Sava,Danube,SI,1425,,109161.0,False,4732500,2542500,,0.823,0.887,0.867,0.974
4259,Meniška vas I,Radesca,,Sava,SI,100,,,False,4712500,2527500,,,,,
4260,Kršovec I,Soca,,Isonzo,SI,175,,,False,4602500,2587500,,,,,
4261,Log Čezsoški,Soca,,Isonzo,SI,325,,,False,4592500,2587500,,,,,
4262,Kobarid I,Soca,,Isonzo,SI,450,,,False,4597500,2577500,,,,,
4263,Kal-Koritnica I,Koritnica,,Isonzo,SI,50,,,False,4597500,2592500,,,,,
4264,Žaga,Ucja,,Isonzo,SI,25,,,False,4582500,2582500,,,,,
4265,Tolmin I,Tolminka,,Isonzo,SI,75,,,False,4612500,2572500,,,,,
4266,Podroteja I,Idrijca,,Isonzo,SI,100,,,False,4632500,2552500,,,,,
4267,Hotešk,Idrijca,,Isonzo,SI,425,,,False,4617500,2562500,,0.711,0.838,1.147,0.811
4268,Cerkno,Cerknica,,Isonzo,SI,50,,,False,4627500,2567500,,,,,
4269,Dolenja Trebuša I,Trebusa,,Isonzo,SI,75,,,False,4617500,2557500,,,,,
4270,Bača pri Modreju,Baca,,Isonzo,SI,150,,,False,4617500,2567500,,,,,
4271,Dolenje,Vipava,,Isonzo,SI,250,,,False,4622500,2537500,,,,,
4272,Zalošče,Vipava,Vipava,Soca,SI,525,2.0,2.0,False,4612500,2537500,,,,,
4273,Miren I,Vipava,Vipava,Soca,SI,675,2.0,2.0,False,4602500,2537500,,0.444,0.78,1.146,0.511
4274,Podnanos,Mocilnik,,Isonzo,SI,50,,,False,4632500,2527500,,,,,
4275,Ajdovščina I,Hubelj,,Isonzo,SI,50,,,False,4622500,2542500,,,,,
4276,Branik,Branica,,Isonzo,SI,200,,,False,4617500,2532500,,,,,
4277,Volčja Draga,Lijak,,Isonzo,SI,100,,,False,4607500,2542500,,,,,
4278,Neblo,Reka,,Isonzo,SI,25,,,False,4592500,2547500,,,,,
4279,Potoki,Nadiza,,Isonzo,SI,100,,,False,4592500,2577500,,,,,
4280,Trpčane,Reka,,Reka,SI,225,,,False,4657500,2502500,,,,,
4281,Trnovo,Reka,,Reka,SI,375,,,False,4652500,2502500,,,,,
4282,Cerkvenikov mlin,Reka,Reka,Reka,SI,1025,1.0,1.0,False,4637500,2512500,,-1.654,0.812,3.6,0.502
4283,Ilirska Bistrica,Bistrica,,Reka,SI,100,,,False,4647500,2502500,,,,,
4284,Kubed II,Rizana,,Rizana,SI,75,,,False,4617500,2502500,,,,,
4285,Šalara,Badasevica,,Bada�evica,SI,25,,,False,4612500,2497500,,,,,
4286,Pišine I,Drnica,,Dragonja,SI,50,,,False,4607500,2492500,,,,,
4287,Podkaštel,Dragonja,,Dragonja,SI,75,,,False,4612500,2492500,,,,,
4288,Manuel,Albaida,Albaida,Jucar,ES,2025,2.0,41.0,False,3412500,1832500,,,,,
4289,Moixent,Canyoles,Albaida,Jucar,ES,1075,3.0,42.0,False,3382500,1817500,,-4.096,0.313,6.048,1.129
4290,Montaverner,Albaida,,Jucar,ES,325,,,False,3407500,1817500,,-0.771,0.456,1.787,2.491
4291,Cofrentes,Cabriel,Cabriel,Jucar,ES,4725,2.0,61.0,False,3362500,1867500,,,,,
4292,Contreras,Cabriel,Cabriel,Jucar,ES,3400,2.0,61.0,False,3332500,1902500,,,,,
4293,E.A 139 Villora,Cabriel,Cabriel,Jucar,ES,1300,2.0,63.0,False,3322500,1927500,,,,,
4294,E.A 140 Huercemes,Guadazaon,Cabriel,Jucar,ES,825,3.0,62.0,False,3317500,1927500,,-3.016,0.184,4.623,2.527
4295,E.A 141 Villora,San Martin,,Jucar,ES,125,,,False,3327500,1927500,,,,,
4296,E.A 87 Marimota,Belvis/Marimota,,Jucar,ES,175,,,False,3262500,1942500,,-5.11,0.211,2.145,6.95
4297,E.A 92 Camporrobles,Mira,,Jucar,ES,475,,,False,3332500,1922500,,-1.949,0.291,0.959,3.862
4298,Pajaroncillo,Cabriel,Cabriel,Jucar,ES,900,2.0,63.0,False,3322500,1952500,,-2.15,0.353,0.452,4.033
4299,Carraixet,Carraixet,,Carraixet,ES,150,,,False,3417500,1897500,,,,,
4300,E.A. 138 Balazote,Arquillo,Arquillo,Jucar,ES,725,2.0,81.0,False,3267500,1842500,,-0.762,0.475,0.127,2.438
4301,Montemayor,Miron,,Jucar,ES,100,,,False,3257500,1822500,,,,,
4302,Gallinera,Gallinera,,Gallinera,ES,50,,,False,3432500,1807500,,,,,
4303,Isbert,Girona,,Girona,ES,75,,,False,3442500,1802500,,,,,
4304,Algar,Algar,,Algar,ES,75,,,False,3442500,1787500,,,,,
4305,Azud de Mandem,Guadalest,,Algar,ES,225,,,False,3442500,1782500,,,,,
4306,Alarcon,Jucar,Jucar,Jucar,ES,2975,1.0,93.0,False,3277500,1912500,,-2.612,-0.02,0.709,4.453
4307,Alcala Jucar,Jucar,Jucar,Jucar,ES,10650,1.0,71.0,False,3332500,1862500,,,,,
4308,Antella,Jucar,Jucar,Jucar,ES,17350,1.0,51.0,False,3397500,1842500,,,,,
4309,Cuenca,Jucar,Jucar,Jucar,ES,1000,1.0,93.0,False,3287500,1972500,,-0.32,0.393,0.785,2.153
4310,Cullera,Jucar,Jucar,Jucar,ES,21725,1.0,11.0,False,3427500,1847500,,,,,
4311,El Picazo,Tagus-Segura Water Transfer,Jucar,Jucar,ES,3300,2.0,92.0,False,3277500,1902500,,,,,
4312,Escalona,Jucar,Jucar,Jucar,ES,17325,1.0,51.0,False,3397500,1847500,,,,,
4313,Estubeny,Sellent,,Jucar,ES,250,,,False,3397500,1832500,,-0.276,0.549,1.934,1.744
4314,Huerto Mulet,Magro,Magro,Jucar,ES,21650,2.0,21.0,False,3417500,1852500,,,,,
4316,Los Frailes,Jucar,Jucar,Jucar,ES,3800,1.0,91.0,False,3302500,1862500,,-1.886,-0.038,2.886,2.922
4317,Molino Juan Romero,Jucar,,Jucar,ES,275,,,False,3312500,1982500,,-0.267,0.432,0.5,2.016
4318,S.Lorenzo Parrilla,Jucar,Jucar,Jucar,ES,1875,1.0,93.0,False,3267500,1947500,,-1.242,0.343,0.956,3.143
4319,Sueca,Jucar,Jucar,Jucar,ES,21700,1.0,11.0,False,3427500,1852500,,-2.172,0.631,4.138,1.277
4320,Tiriez,Lezuza,,Jucar,ES,200,,,False,3257500,1842500,,-1.404,0.382,0.086,3.136
4321,E.A. 93 Macastre,Magro,Magro,Jucar,ES,1025,2.0,21.0,False,3387500,1872500,,-30.325,0.344,32.315,1.489
4322,Guadassuar,Magro,Magro,Jucar,ES,1475,2.0,21.0,False,3412500,1852500,,-7.563,0.481,9.542,0.698
4323,Requena,Magro,Magro,Jucar,ES,650,2.0,21.0,False,3362500,1892500,,-7.864,0.448,9.778,2.099
4324,Arenos,Mijares,Mijares,Mijares,ES,1450,1.0,3.0,False,3417500,1952500,,-0.049,0.245,0.297,1.193
4325,Colmenar,Mijares,Mijares,Mijares,ES,2575,1.0,3.0,False,3447500,1937500,,,,,
4326,L'alcora,Alcora,,Mijares,ES,150,,,False,3447500,1947500,,,,,
4327,Los Toranes,Mijares,Mijares,Mijares,ES,1050,1.0,3.0,False,3402500,1957500,,,,,
4328,Maria Cristina,Rambla De La Viuda,Mijares,Mijares,ES,1450,2.0,2.0,False,3452500,1937500,,-78.269,0.267,80.263,0.379
4329,Santa Quiteria (E.A. 5),Mijares,Mijares,Mijares,ES,4075,1.0,1.0,False,3457500,1932500,DO NOT USE  same lisflood location as 4330  Set to FALSE,,,,
4331,Tibi,Monegre,,Monegre,ES,275,,,False,3397500,1777500,,,,,
4333,Regajo (JERICA),Palancia,,Palancia,ES,475,,,False,3417500,1927500,,,,,
4334,Regajo,Palancia,Palancia,Palancia,ES,525,1.0,1.0,False,3422500,1927500,,,,,
4335,Rambla Poyo,Poyo/Chiva/Barranc de Torrent,,Poyo,ES,300,,,False,3407500,1882500,,,,,
4336,Font En Carros,Serpis,Serpis,Serpis,ES,525,1.0,1.0,False,3432500,1817500,,,,,
4337,Vernissa,Vernissa,,Serpis,ES,150,,,False,3432500,1822500,,,,,
4338,Benaguasil,Turia,Turia,Turia,ES,5425,1.0,1.0,False,3397500,1897500,,,,,
4339,Bugarra,Turia,Turia,Turia,ES,5325,1.0,1.0,False,3392500,1902500,,0.097,0.171,1.078,1.349
4340,Buseo,Sot,,Turia,ES,250,,,False,3377500,1902500,,,,,
4341,Calles,Tuejar,,Turia,ES,425,,,False,3377500,1917500,,-20.229,0.254,0.103,22.197
4342,E.A 104 Los Santos,Ebron,,Turia,ES,250,,,False,3357500,1962500,,0.194,0.372,0.495,0.992
4343,Gea de Albarracin,Turia,Turia,Turia,ES,800,1.0,3.0,False,3362500,1992500,,-0.048,0.147,0.404,0.877
4344,La Presa,Turia,Turia,Turia,ES,6275,1.0,1.0,False,3417500,1887500,,,,,
4345,Ram. Castellana,Castellana,,Turia,ES,425,,,False,3402500,1902500,,,,,
4346,Repartiment,Turia,Turia,Turia,ES,6350,1.0,1.0,False,3422500,1877500,,,,,
4347,Teruel,Turia,Turia,Turia,ES,2300,1.0,1.0,False,3377500,1987500,,0.126,0.472,0.894,1.688
4349,Tramacastilla,Guadalaviar/Turia,,Turia,ES,125,,,False,3337500,1997500,,,,,
4350,Vilamarxant,Turia,Turia,Turia,ES,6100,1.0,1.0,False,3407500,1897500,,,,,
4351,Villalba Alta,Alfambra,Turia,Turia,ES,525,2.0,2.0,False,3392500,2012500,,0.552,0.595,1.018,1.192
4352,Zagra,Turia,Turia,Turia,ES,3975,1.0,1.0,False,3367500,1932500,,0.357,0.53,0.835,1.407
4353,Elda,Vinalopo,Vinalopo,Vinalopo,ES,1225,1.0,1.0,False,3377500,1777500,,,,,
4354,Bigonville,Sauer,,Sauer,LU,300,,,False,4017500,2982500,,0.797,0.817,0.918,1.034
4355,Bissen,Attert,,Alzette,LU,300,,,False,4037500,2972500,,0.739,0.803,0.917,1.151
4356,Clervaux,Clerve,,Wiltz,LU,150,,,False,4037500,3002500,,0.642,0.751,1.146,1.212
4357,Dasbourg,Our,,Our,LU,450,,,False,4042500,3002500,,0.77,0.797,1.107,0.978
4358,Diekirch,Sauer,Moselle,Rhine,LU,2125,,4431.0,False,4047500,2977500,,,,,
4359,Ettelbrück,Alzette,Moselle,Rhine,LU,1075,,4441.0,False,4042500,2972500,,0.691,0.82,0.959,1.248
4360,Ettelbrück,Wark,,Alzette,LU,75,,,False,4037500,2982500,,,,,
4361,Heiderscheidergrund,Sauer,,Sauer,LU,450,,,False,4032500,2982500,,0.598,0.681,0.984,0.756
