ObsID,National_Station_Identifier,StationName,Provider ID,Country code,StationLon,StationLat,Height,DrainingArea.km2.Provider,River,Catchment,EC_Catchments,Calibration ID,DrainingArea.km2.LDD5k,LisfloodX5k,LisfloodY5k,DrainingArea.km2.LDD,LisfloodX,LisfloodY,RealTime,PostProcess,FixedRepPoint,LSFCalib,HasWL,HasD,HasOpWL,HasOpD,Alive,HasRTWL,HasRTD,HasHWL,HasHD,Exclude5k,CAL_TYPE5k,Notes5k,EC_calib5k,Notes,QC,EC_issue,EC_calib,send_to_partners,first_valid_date_24H,last_valid_date_24H,data_count_24H,first_valid_date_6H,last_valid_date_6H,data_count_6H,HRES_cal_step_24,HRES_cal_step_6,first_valid_date_calib,last_valid_date_calib,data_count_calib,CAL_TYPE,Spinup_days,Min_calib_days,Cal_head,Cal_single,Cal_area,CalRes,CalLakes,DP_comment,calc_start_date,calc_end_date,calc_steps,KGE,KGE_r,KGE_B,KGE_y,NS,NSLOG,MAE,RMSE,CORR,BIAS,PC_BIAS,PC_BIAS2,APB,APB2,RSR,VR
433,5504,Modena Naviglio,1016,IT,10.947561,44.679461,32,-,Naviglio,Po,Po,-,25,4392500.0,2392500.0,9.8,10.94167,44.675,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Wrong LDD,0,This is on lateral channel,0,exclude,0,0,09/05/2012,08/11/2017,2006.0,08/05/2012 12:00,07/11/2017 12:00,8000.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,5505,Rubiera SS9,1016,IT,10.795542,44.650392,57,-,Secchia,Po,Po,-,1425,4382500.0,2392500.0,1318.0,10.80833,44.65833,False,False,True,False,1,0,1,0,1,1,1,1,1,0,NRT_6h,Low quality data,0,Low quality data,0,,0,0,21/09/2006,07/11/2017,1319.0,20/09/2006 18:00,07/11/2017 12:00,5054.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,5506,Gorzano,1016,IT,10.880881,44.512882,150,-,Panaro,Po,Po,-,50,4392500.0,2377500.0,44.2,10.875,44.50833,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Low quality data small LDD uparea,0,,-,,0,0,09/05/2012,05/10/2016,42.0,08/05/2012 12:00,04/10/2016 06:00,127.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,5507,Spilamberto,1016,IT,11.029999,44.533978,72,-,Panaro,Po,Po,-,775,4402500.0,2382500.0,783.5,11.025,44.54167,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Low quality data  use 395,0,low data quality,0,,0,0,09/05/2012,08/11/2017,1774.0,08/05/2012 12:00,07/11/2017 12:00,7096.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,5508,Fiumalbo,1016,IT,10.649172,44.179338,944,-,Acquicciola,Po,Po,-,125,4372500.0,2342500.0,19.7,10.65833,44.175,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Low quality data small LDD uparea,0,low data quality,0,,0,0,09/05/2012,08/11/2017,1753.0,08/05/2012 12:00,07/11/2017 12:00,6950.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,5511,Cadelbosco,1016,IT,10.58119,44.778796,38,-,Crostolo,Po,Po,-,350,4367500.0,2407500.0,191.1,10.59167,44.775,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,oscillations small LDD area,0,low data quality,0,,0,0,09/05/2012,08/11/2017,1937.0,08/05/2012 12:00,07/11/2017 12:00,7495.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,5514,Puianello,1016,IT,10.567929,44.624019,136,-,Crostolo,Po,Po,-,100,4367500.0,2387500.0,93.2,10.575,44.625,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,small LDD uparea,0,quality of data is low,1,basin_area,0,0,09/05/2012,08/11/2017,1941.0,08/05/2012 12:00,07/11/2017 12:00,7712.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,5516,Rubiera Tresinaro,1016,IT,10.789997,44.648039,54,-,Tresinaro,Po,Po,-,225,4377500.0,2387500.0,208.5,10.775,44.64167,False,False,False,False,1,0,1,0,1,1,0,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,5517,Selvanizza Enza,1016,IT,10.237433,44.437944,483,-,Enza,Po,Po,-,75,4337500.0,2367500.0,76.3,10.225,44.425,False,False,False,False,0,0,0,0,0,1,0,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,5518,Lonza,1016,IT,10.325267,44.466965,381,-,Lonza,Po,Po,-,50,4347500.0,2367500.0,63.9,10.325,44.45833,False,False,True,False,0,0,0,0,0,1,1,0,0,0,NRT_6h,Few data low quality,0,,-,,0,0,09/05/2012,26/05/2017,592.0,08/05/2012 12:00,25/05/2017 12:00,2172.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,5519,Vetto,1016,IT,10.329979,44.493422,342,-,Enza,Po,Po,-,425,4347500.0,2377500.0,290.1,10.325,44.49167,False,False,True,True,1,0,1,0,1,1,1,0,0,0,NRT_6h,-,3,,2,,1,1,09/05/2012,08/11/2017,1992.0,08/05/2012 12:00,07/11/2017 12:00,7962.0,True,True,08/05/2012 12:00,07/11/2017 12:00,1990.5,6.0,1095.0,1460.0,1.0,0.0,290.059648,,,,2012-05-08 12:00:00,2017-11-07 12:00:00,7962.0,0.7271970039835725,0.7277580255244228,0.9904746040505489,0.9853354576892301,0.46799960737078516,0.09789433466868391,5.715923905290389,11.576808756632333,0.7277580255244228,-0.09118566539716542,-0.952539594945106,-0.95253959494511,59.709427109708656,0.95253959494511,0.729383570303866,0.9853354576892301
444,5521,Gatta Secchiello,1016,IT,10.47181,44.400736,396,-,Secchiello,Po,Po,-,350,4357500.0,2367500.0,71.4,10.475,44.39167,False,False,False,False,0,0,0,0,0,0,0,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,5525,Ponte Nibbiano,1016,IT,9.33253,44.905152,278,-,Tidone,Po,Po,-,150,4267500.0,2422500.0,97.6,9.325,44.90833,False,False,True,False,1,0,1,0,1,1,1,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,5526,Veggiola,1016,IT,9.722441,44.869712,202,-,Riglio,Po,Po,-,75,4297500.0,2417500.0,26.9,9.725,44.875,False,False,True,False,1,0,1,0,1,1,1,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,5527,Lugagnano,1016,IT,9.831999,44.819875,216,-,Arda,Po,Po,-,150,4307500.0,2412500.0,105.1,9.84167,44.825,False,False,False,False,1,0,1,0,1,1,0,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,5530,Montanaro,1016,IT,9.797352,44.942519,87,-,Riglio,Po,Po,-,100,4302500.0,2422500.0,46.4,9.775,44.925,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Use until 07-2015    small LDD uparea ,0,low data quality,0,,0,0,09/05/2012,08/11/2017,1518.0,08/05/2012 12:00,07/11/2017 06:00,5758.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,5531,Case Bonini,1016,IT,9.775866,44.751978,349,-,Arda,Po,Po,-,100,4302500.0,2402500.0,70.9,9.775,44.74167,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Exclude 01-2016 02-2016    small LDD uparea ,0,quality of data is low,1,basin_area,0,0,09/05/2012,08/11/2017,1756.0,08/05/2012 12:00,07/11/2017 12:00,6786.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,5532,Castellina di Soragna,1016,IT,10.110137,44.916141,53,-,Stirone,Po,Po,-,250,4327500.0,2422500.0,183.2,10.10833,44.90833,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,small LDD uparea ,0,,2,,1,1,09/05/2012,08/11/2017,1992.0,08/05/2012 12:00,07/11/2017 12:00,7958.0,True,True,08/05/2012 12:00,07/11/2017 12:00,1989.5,6.0,1095.0,1460.0,1.0,0.0,183.196352,,,,2012-05-08 12:00:00,2017-11-07 12:00:00,7958.0,-1.1567141761962225,0.603353841836693,3.023752732572189,0.3687213448669139,-0.9310305756007515,-1.7287462504952416,4.567006727236391,5.685577738203263,0.603353841836693,4.159170733741198,202.3752732572164,202.37527325721894,222.21959461631545,202.37527325721894,1.3896152617184223,0.3687213448669139
451,5533,Toccalmatto,1016,IT,10.10614,44.882871,61,-,Rovacchia,Po,Po,-,225,4327500.0,2417500.0,95.2,10.10833,44.875,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Wrong LDD,0,,2,basin_area,0,1,09/05/2012,08/11/2017,1909.0,08/05/2012 12:00,07/11/2017 12:00,7562.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,5534,Fornovo,1016,IT,10.095785,44.695469,142,-,Taro,Po,Po,-,1175,4327500.0,2397500.0,1250.6,10.09167,44.69167,False,False,False,False,1,0,1,0,1,1,0,0,0,0,-,No discharge data available for calibration period,-,,-,,0,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,5539,Salsomaggiore sul Ghiara,1016,IT,9.98511,44.814967,154,-,Ghiara,Po,Po,-,50,4322500.0,2412500.0,29.3,9.99167,44.80833,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Low quality data small LDD uparea,0,,-,,0,0,09/05/2012,08/11/2017,1009.0,08/05/2012 12:00,07/11/2017 12:00,3796.0,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,5551,Parma Ponte Verdi,1016,IT,10.324681,44.805476,58,-,Parma,Po,Po,-,700,4347500.0,2407500.0,654.6,10.325,44.80833,False,False,True,True,1,0,1,0,1,1,1,0,0,0,NRT_6h,-,3,,2,,1,1,09/05/2012,08/11/2017,1778.0,08/05/2012 12:00,07/11/2017 12:00,7024.0,True,True,08/05/2012 12:00,07/11/2017 12:00,1756.0,6.0,1095.0,1460.0,1.0,0.0,654.644736,,,,2012-05-08 12:00:00,2017-11-07 12:00:00,7024.0,0.8437382632068515,0.8484034947613391,0.9654373386265741,1.0155451736504217,0.7018561442891154,0.2199981806734812,6.1492379379911295,13.54026140735476,0.8484034947613391,-0.553012109714016,-3.4562661373425763,-3.456266137342587,38.4320749622137,3.456266137342587,0.5460255082968956,0.9844548263495783
455,5561,Cabanne,1016,IT,9.346466,44.4952,848,-,Aveto,Po,Po,-,50,4267500.0,2377500.0,49.1,9.34167,44.49167,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,small LDD uparea ,0,,2,basin_area,0,0,09/05/2012,08/11/2017,1539.0,08/05/2012 12:00,07/11/2017 12:00,6154.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,5570,Ca' de' Caroli,1016,IT,10.67689,44.595499,98,-,Tresinaro,Po,Po,-,200,4372500.0,2387500.0,157.1,10.675,44.59167,False,False,True,False,1,0,1,0,1,1,1,0,0,0,NRT_6h,Low quality data small LDD uparea,0,low quality data,0,,0,0,09/05/2012,08/11/2017,1770.0,08/05/2012 12:00,07/11/2017 12:00,7089.0,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,16606009,Ampermoching,1025,DE,11.4916,48.297,464.07,2188.55,Amper,Danube,Danube,-,2225,4427500.0,2797500.0,2238.3,11.49167,48.29167,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10004.0,14/01/2013 00:00,31/12/2021 18:00,12890.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3222.5,6.0,1095.0,1460.0,0.0,,966.704,,1.0,,2013-01-14 00:00:00,2021-12-31 18:00:00,12890.0,0.8012888776312036,0.8169296168842762,1.0752230043593871,0.9823125865634194,0.5767444505803594,0.5934823381342778,5.924791286573574,8.372787141231273,0.8169296168842762,2.351207955420207,7.522300435938681,7.522300435938707,18.95538843133637,7.522300435938707,0.6505809322594995,0.9823125865634194
458,12407000,Augsburg Oberhausen,1025,DE,10.881891,48.378353,464.09,1256.9,Wertach,Danube,Danube,-,1275,4382500.0,2802500.0,1256.4,10.875,48.375,True,True,True,True,1,1,1,1,1,1,1,1,1,0,HIST_6h,-,3,,3,,1,1,24/02/1999,02/09/2021,2863.0,24/02/1999 00:00,01/09/2021 12:00,2943.0,True,False,24/02/1999 00:00,02/09/2021 00:00,2863.0,24.0,1095.0,1460.0,1.0,0.0,1256.383232,1.0,,,1999-02-24 00:00:00,2021-09-02 00:00:00,2863.0,0.6479348766452077,0.802040680057653,1.2911282394028738,1.002511364762766,0.3501972592951865,0.46905064692446874,9.750892093693837,18.251040663527288,0.802040680057653,5.097162730787203,29.112823940287402,29.112823940287385,55.69294522810084,29.112823940287385,0.8061034305253975,0.9974886352372341
459,24406005,Bad Kissingen,1025,DE,10.073379,50.180128,192.2,1576.22,Franconian Saale,Rhine,Rhine,-,1575,4327500.0,3017500.0,1605.7,10.075,50.175,True,True,True,False,1,1,1,1,1,1,1,1,1,0,NRT_6h,close to 490,2,close to 391,3,,1,1,03/01/1990,31/12/2021,10286.0,03/06/2013 00:00,31/12/2021 18:00,12338.0,True,True,03/06/2013 00:00,31/12/2021 18:00,3084.5,6.0,1095.0,1460.0,0.0,,264.319392,,,,2013-06-03 00:00:00,2021-12-31 18:00:00,12338.0,0.7849695398039696,0.9006561991513966,1.0882952740456249,0.8309649366957327,0.8022773108424137,0.6340374425207087,2.8089309749013562,3.91381004786279,0.9006561991513966,0.8299281965056557,8.829527404562455,8.82952740456249,29.883950352380552,8.82952740456249,0.44466019515759103,0.8309649366957327
460,13407902,Beilngries oberh. der Sulz,1025,DE,11.4783,49.0285,362.66,2251.2,Altmuhl,Danube,Danube,-,2200,4427500.0,2877500.0,2266.5,11.45833,49.025,True,True,True,False,1,1,1,1,1,1,1,1,1,0,NRT_6h,outlier? close to 465 ,2,close to 465,3,,1,1,03/01/1990,31/12/2021,10740.0,14/01/2013 00:00,31/12/2021 18:00,12895.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3223.75,6.0,1095.0,1460.0,0.0,,862.956224,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12895.0,0.8086507318820118,0.8397742329154891,0.8962187603133371,1.013103444607021,0.6868870680825192,0.646134051668069,4.003223133442078,6.248166272508529,0.8397742329154891,-1.3062005923074196,-10.378123968666255,-10.378123968666285,31.806711922938906,10.378123968666285,0.5595649487927917,0.9868965553929789
461,18606000,Burghausen,1025,DE,12.8341,48.1585,351.62,6649,Salzach,Danube,Danube,C057,6650,4527500.0,2782500.0,6658.5,12.84167,48.15833,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10731.0,14/01/2013 00:00,31/12/2021 18:00,12872.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3218.0,6.0,1095.0,1460.0,0.0,,532.360512,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12872.0,0.8847561473715846,0.8902959169568363,0.9936527733630008,1.0347256741664885,0.7735229050179667,0.7629426704259974,47.846825838146906,76.31327194741027,0.8902959169568363,-1.5870557695229115,-0.6347226636999184,-0.6347226636999199,19.1357262477952,0.6347226636999199,0.47589609683420686,0.9652743258335115
462,15202300,Chamerau,1025,DE,12.746633,49.181157,371.28,1356.53,Regen,Danube,Danube,-,1350,4527500.0,2897500.0,1365.8,12.75833,49.175,True,True,True,True,1,1,1,1,1,1,1,1,1,0,HIST_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,9140.0,03/01/1990 00:00,31/12/2021 18:00,18380.0,True,True,03/01/1990 00:00,31/12/2021 18:00,4595.0,6.0,1095.0,1460.0,1.0,0.0,1365.815552,1.0,,recommended,1991-01-03 00:00:00,2021-12-31 18:00:00,18019.0,0.7695099612160985,0.7767960486066653,1.0267968025425167,1.0508683146418638,0.5111703432235619,0.6019435670522977,7.014434916230788,14.032969679105632,0.7767960486066653,0.6012853178532479,2.679680254251694,2.6796802542516662,31.260438566611892,2.6796802542516662,0.6991635407945946,0.9491316853581362
463,10035801,Dillingen,1025,DE,10.5005,48.5684,415,11349.87,Danube,Danube,Danube,-,11400,4352500.0,2827500.0,11740.3,10.50833,48.575,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,flows impacted by river barrages along the Donau complex retention effects in high flow conditions,3,,1,1,03/01/1990,31/12/2021,10735.0,14/01/2013 00:00,31/12/2021 18:00,12901.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.25,6.0,1095.0,1460.0,0.0,,4153.699328,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12901.0,0.8791993137389561,0.8876370547195321,1.0302710733634424,0.967580307736457,0.7736174689873523,0.7331547404830077,30.94853477816854,45.128759627747236,0.8876370547195321,4.598197234597033,3.0271073363442333,3.02710733634423,20.37418838217998,3.02710733634423,0.47579673287303015,0.967580307736457
464,10039802,Donauwörth,1025,DE,10.8014,48.7107,394.78,15091.96,Danube,Danube,Danube,-,15175,4377500.0,2842500.0,15091.7,10.80833,48.70833,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,flows impacted by river barrages along the Donau complex retention effects in high flow conditions,3,,1,1,03/01/1990,31/12/2021,10742.0,14/01/2013 00:00,31/12/2021 18:00,12901.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.25,6.0,1095.0,1460.0,0.0,,1778.1664,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12901.0,0.8845904831743219,0.894421960263185,1.0332216669627596,0.9673051235897199,0.7859329122772142,0.7715993931474638,32.523914989300096,48.499007917774705,0.894421960263185,5.768915366332551,3.32216669627596,3.3221666962759695,18.72966759757707,3.3221666962759695,0.46267384594635047,0.9673051235897199
465,13407200,Eichstätt,1025,DE,11.200333,48.883072,382.19,1396.81,Altmuhl,Danube,Danube,C358,1425,4407500.0,2862500.0,1403.5,11.20833,48.875,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10572.0,03/06/2013 00:00,31/12/2021 18:00,12221.0,True,True,03/06/2013 00:00,31/12/2021 18:00,3055.25,6.0,1095.0,1460.0,1.0,0.0,1403.548672,1.0,,recommended,2013-06-03 00:00:00,2021-12-31 18:00:00,12221.0,0.7873423809964455,0.8493628155404388,0.9225190435176236,0.8714371633755184,0.7106847933637341,0.6731138928156434,2.14271164589742,3.3701975673885864,0.8493628155404388,-0.5833200672768869,-7.748095648237667,-7.748095648237644,28.46110687826813,7.748095648237644,0.5378802902470646,0.8714371633755184
466,16605006,Fürstenfeldbruck,1025,DE,11.261473,48.177101,514.23,1230.25,Amper,Danube,Danube,-,1350,4412500.0,2782500.0,1271.6,11.25833,48.175,True,True,True,False,1,1,1,1,1,1,1,1,1,0,HIST_6h,close to 457,2,close to 457,3,,1,1,03/01/1990,31/12/2021,9156.0,03/01/1990 00:00,31/12/2021 18:00,18437.0,True,True,03/01/1990 00:00,31/12/2021 18:00,4609.25,6.0,1095.0,1460.0,1.0,0.0,1271.58528,,1.0,,1991-01-03 00:00:00,2021-12-31 18:00:00,18077.0,0.7743736431569056,0.8724774689368348,1.0139739709853395,0.8143929281831311,0.7583057971006888,0.6760215588637379,4.502136872336265,5.760731705666967,0.8724774689368348,0.3165640575212901,1.3973970985339326,1.397397098533939,19.873617528996448,1.397397098533939,0.49162404629890866,0.8143929281831311
467,11809009,Harburg,1025,DE,10.692216,48.783017,400.65,1568.62,Wornitz,Danube,Danube,C442,1625,4367500.0,2857500.0,1573.3,10.69167,48.79167,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10590.0,03/06/2013 00:00,31/12/2021 18:00,12341.0,True,True,03/06/2013 00:00,31/12/2021 18:00,3085.25,6.0,1095.0,1460.0,1.0,0.0,1573.30368,,,recommended,2013-06-03 00:00:00,2021-12-31 18:00:00,12341.0,0.7928761660361316,0.8752857008848837,1.0109286430366078,0.8349933608805519,0.7650827141703023,0.6727502994685366,3.226720795627114,5.785085715251545,0.8752857008848837,0.10054637520569598,1.092864303660796,1.0928643036607706,35.072054742964575,1.0928643036607706,0.4846826650806657,0.8349933608805519
468,24201501,Hüttendorf,1025,DE,10.9736,49.5461,273.72,3864.37,Regnitz,Rhine,Rhine,C706,3875,4392500.0,2932500.0,3881.7,10.975,49.54167,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10732.0,14/01/2013 00:00,31/12/2021 18:00,12901.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.25,6.0,1095.0,1460.0,0.0,,873.678592,,,,2013-01-14 00:00:00,2021-12-31 18:00:00,12901.0,0.7378964344149809,0.7538014409524976,0.9124487343659141,0.9795225855835364,0.5190330414027798,0.2949003260087302,6.673758341903449,10.769752152895851,0.7538014409524976,-2.6714682494894038,-8.755126563408515,-8.755126563408586,21.871717527668846,8.755126563408586,0.6935178141888055,0.9795225855835364
469,10046105,Ingolstadt Luitpoldstraße,1025,DE,11.426,48.7574,360.35,20001,Danube,Danube,Danube,C357,20225,4422500.0,2847500.0,20025.7,11.39167,48.74167,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,keeping it for routing,3,,1,1,03/01/1990,31/12/2021,10734.0,14/01/2013 00:00,31/12/2021 18:00,12900.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.0,6.0,1095.0,1460.0,0.0,,931.115328,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12900.0,0.86120803453571,0.8690499039527515,1.0449015437226479,1.0099565754142776,0.7133537596214694,0.717897769042776,53.978168926620704,81.28283552147158,0.8690499039527515,12.884892792851721,4.490154372264768,4.490154372264796,18.81042513191687,4.490154372264796,0.5353935378565278,0.9900434245857224
470,16607001,Inkofen,1025,DE,11.8652,48.4607,415.58,3075.62,Amper,Danube,Danube,-,3175,4452500.0,2817500.0,3207.2,11.85833,48.45833,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10725.0,14/01/2013 00:00,31/12/2021 18:00,12897.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3224.25,6.0,1095.0,1460.0,0.0,,968.9264,,,,2013-01-14 00:00:00,2021-12-31 18:00:00,12897.0,0.7413471452076366,0.760373170823965,1.0901090170530925,0.9631130500447068,0.4433201144218136,0.47737245005420303,8.90283876926317,12.90854146524905,0.760373170823965,3.9080061188851256,9.01090170530928,9.010901705309253,20.527758301190357,9.010901705309253,0.7461098347952443,0.9631130500447068
471,10053009,Kelheim,1025,DE,11.8643,48.9166,337.1,23019.24,Danube,Danube,Danube,-,23075,4452500.0,2862500.0,23009.3,11.85833,48.90833,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10724.0,14/01/2013 00:00,31/12/2021 18:00,12898.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3224.5,6.0,1095.0,1460.0,0.0,,2983.629312,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12898.0,0.8656483705374524,0.8837406677312064,1.065009692709623,0.9824538365032028,0.7382412589569367,0.6989582614992258,58.296843920839436,80.63104593742622,0.8837406677312064,20.135212219792376,6.5009692709623135,6.500969270962319,18.822050981460695,6.500969270962319,0.5116236322171456,0.9824538365032028
472,24010004,Kemmern,1025,DE,10.8741,49.951,230.22,4223.84,Main,Rhine,Rhine,C707,4150,4382500.0,2987500.0,4241.6,10.85833,49.95833,True,True,True,True,1,1,1,1,1,1,1,1,1,0,NRT_6h,-,3,,3,,1,1,03/01/1990,31/12/2021,10728.0,14/01/2013 00:00,31/12/2021 18:00,12901.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.25,6.0,1095.0,1460.0,0.0,,1821.877632,,,,2013-01-14 00:00:00,2021-12-31 18:00:00,12901.0,0.8795620090424592,0.89727144549612,0.9378898645999764,0.9902796689345079,0.8007599132660972,0.6483643829825002,10.635196531083492,17.11921132153961,0.89727144549612,-2.2177547971575464,-6.211013540002338,-6.21101354000236,29.784784927444377,6.21101354000236,0.4463631780668112,0.9902796689345079
473,15205501,Kienhof,1025,DE,12.4951,49.1903,354.12,2174.12,Regen,Danube,Danube,C445,2150,4507500.0,2902500.0,2177.6,12.49167,49.19167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,NRT_6h,close to 903,2,close to 903,3,,1,1,03/01/1990,31/12/2021,10730.0,14/01/2013 00:00,31/12/2021 18:00,12901.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3225.25,6.0,1095.0,1460.0,0.0,,811.792192,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12901.0,0.7630536931689799,0.7799885342188769,1.0601502872121564,1.064190732929269,0.48213380027938124,0.6368530447616008,7.513076505598423,16.102313605924696,0.7799885342188769,1.581517898134747,6.015028721215632,6.01502872121565,28.57468196797767,6.01502872121565,0.7196292098856335,0.935809267070731
474,16008007,Landau,1025,DE,12.692566,48.675294,333.65,8391.54,Isar,Danube,Danube,C363,8625,4512500.0,2842500.0,8618.1,12.69167,48.675,True,True,True,False,1,1,1,1,1,1,1,1,1,0,NRT_6h,close to 483,2,close to 483,3,,1,1,03/01/1990,31/12/2021,10568.0,03/06/2013 00:00,31/12/2021 18:00,12241.0,True,True,03/06/2013 00:00,31/12/2021 18:00,3060.25,6.0,1095.0,1460.0,0.0,,647.031232,,,,2013-06-03 00:00:00,2021-12-31 18:00:00,12241.0,0.7360945017508058,0.8529280216506737,1.1178676415277113,1.1847245632591012,0.42778895726740707,0.4148315928629781,35.852237511859904,51.945075922311155,0.8529280216506737,19.11000000432802,11.78676415277115,11.786764152771141,22.113127567018356,11.786764152771141,0.7564463250836719,0.8152754367408988
475,18602009,Laufen Siegerstetter Keller,1025,DE,12.933,47.9397,387.05,6112.11,Salzach,Danube,Danube,-,6100,4542500.0,2762500.0,6126.2,12.94167,47.94167,True,True,True,False,1,1,1,1,1,1,1,1,1,0,NRT_6h,close to 461,2,close to 461,3,,1,1,03/01/1990,31/12/2021,10734.0,14/01/2013 00:00,31/12/2021 18:00,12894.0,True,True,14/01/2013 00:00,31/12/2021 18:00,3223.5,6.0,1095.0,1460.0,0.0,,575.234816,,,recommended,2013-01-14 00:00:00,2021-12-31 18:00:00,12894.0,0.8843199763500219,0.8919165080633161,0.9676893466455365,1.0256095357677562,0.7828819605504529,0.7764052134563953,46.403973937072855,74.07936565187391,0.8919165080633161,-7.983717333080914,-3.2310653354463477,-3.231065335446344,18.780007527793064,3.231065335446344,0.4659592680155065,0.9743904642322438
